ID,Name,Dimension,Price,Type,SubType,Brand,ProductURL
I-0176,EKET,175x35x70cm,23400,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-wall-mounted-cabinet-combination-white-pale-lilac-s09602054/
I-0177,METOD / MAXIMERA,80x60x80cm,23500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cb-2-fronts-2-high-drawers-white-aspudden-light-grey-s99605680/
I-0178,METOD / MAXIMERA,80x60x80cm,23600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cabinet-with-drawer-2-doors-white-aspudden-light-grey-s59604376/
I-0179,METOD,40x60x220cm,23700,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-shelves-2-doors-white-askersund-light-ash-effect-s99450923/
I-0180,BESTÅ,60x42x193cm,23900,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-w-glass-doors-black-brown-lappviken-black-brown-clear-glass-s09412520/
I-0181,BESTÅ,180x42x74cm,24600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-with-drawers-white-lappviken-stubbarp-walnut-effect-s89612209/
I-0182,METOD,60x60x200cm,24600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-w-shelves-wire-basket-white-aspudden-light-grey-s99605675/
I-0183,METOD,60x60x200cm,25700,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-hi-cab-f-fridge-or-freezer-w-2-drs-white-askersund-light-ash-effect-s49426313/
I-0184,METOD,60x60x200cm,27400,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cab-f-micro-w-2-doors-shelves-white-aspudden-light-grey-s39606574/
I-0185,METOD,60x60x220cm,29700,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cab-f-oven-w-2-doors-shelves-white-aspudden-light-grey-s09606537/
I-0186,METOD,60x60x220cm,30100,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cab-f-fridge-freezer-w-2-doors-white-aspudden-light-grey-s09604939/
I-0187,METOD,60x60x240cm,30300,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-hi-cb-f-oven-micro-w-2-drs-shelves-white-aspudden-light-grey-s79605916/
I-0188,METOD / MAXIMERA,60x60x200cm,30500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-high-cab-f-oven-micro-w-dr-2-drwrs-white-aspudden-light-grey-s69604738/
I-0189,METOD,40x60x200cm,32450,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-cleaning-interior-white-aspudden-light-grey-s49604329/
I-0190,METOD / MAXIMERA,80x37x80cm,32500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cab-4-frnts-4-drawers-white-aspudden-light-grey-s69604130/
I-0191,METOD,80x37x200cm,34500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-shelves-white-aspudden-light-grey-s99605623/
I-0192,BESTÅ,120x42x193cm,34600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-with-doors-white-lappviken-white-s89187443/
I-0193,METOD,40x60x220cm,35050,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-cleaning-interior-white-aspudden-light-grey-s89606265/
I-0194,BESTÅ,120x42x193cm,35200,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-w-glass-doors-white-lappviken-sindvik-walnut-effect-s49612225/
I-0195,HEMNES,90x198cm,35990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-70413506/
I-0196,METOD / MAXIMERA,80x60x80cm,39600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cb-4-frnts-2-low-3-md-drwrs-white-aspudden-light-grey-s29606107/
I-0197,BESTÅ,180x42x112cm,40000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-with-doors-black-brown-lappviken-sindvik-walnut-effect-s69612234/
I-0198,METOD,60x60x200cm,56990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-pull-out-larder-white-aspudden-light-grey-s79604375/
I-0199,METOD,60x60x200cm,58290,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-pull-out-larder-white-askersund-light-ash-effect-s19472170/
I-0200,METOD,60x60x220cm,64190,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-pull-out-larder-white-aspudden-light-grey-s59606530/
I-0201,BRÄMÖN,34x34x1.0cm,129,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/braemoen-chair-pad-grey-beige-in-outdoor-40484661/
I-0202,BRUNÖRT,,199,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/brunoert-chair-pad-multicolour-10418168/
I-0203,ÄNGSFRÄKEN,,249,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/aengsfraeken-chair-pad-black-10573055/
I-0204,MALÖRTSMOTT,,249,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/maloertsmott-chair-pad-grey-80553153/
I-0205,BROKAKLEJA,40x40x6cm,399,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/brokakleja-chair-pad-black-geometric-40638729/
I-0206,GURLI,40x40x6cm,399,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/gurli-chair-pad-dark-grey-60638728/
I-0207,REVFINGERÖRT,40x40x6cm,399,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/revfingeroert-chair-pad-botanical-details-white-multicolour-80638727/
I-0208,JUSTINA,35x40x4cm,499,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/justina-chair-pad-grey-10175004/
I-0209,ÄLVGRÄSMAL,31.3x33x3cm,499,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/aelvgraesmal-chair-pad-red-00538227/
I-0210,MALINDA,35x38x7cm,599,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/malinda-chair-cushion-green-20577312/
I-0211,VILDAURIKEL,35x38x7cm,599,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vildaurikel-chair-cushion-light-beige-20559742/
I-0212,STAGGSTARR,36x36x2.5cm,599,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/staggstarr-chair-pad-light-grey-60508722/
I-0213,GUNDE,,699,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/gunde-folding-chair-black-80217798/
I-0214,VIPPÄRT,,699,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vippaert-chair-pad-dark-grey-70612167/
I-0215,VIPPÄRT,38x38x6cm,699,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vippaert-chair-pad-beige-90599283/
I-0216,SANDSBERG,,850,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/sandsberg-chair-black-80605430/
I-0217,ÅKERVINDEFLY,35x37x5cm,899,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/akervindefly-chair-cushion-grey-60554361/
I-0218,JUSTINA,35x40x4cm,998,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/justina-chair-pad-grey-s59503202/
I-0219,VILDGÅS,,999,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vildgas-junior-chair-white-green-10589400/
I-0220,TONSTAD,,999,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tonstad-chair-cover-fridtuna-light-beige-60603578/
I-0221,SKÅLSTA,,1000,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-underframe-tubular-metal-light-grey-beige-80611817/
I-0222,MÅRENÄS,,1300,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/marenaes-chair-cover-beige-gunnared-10568129/
I-0223,BERGMUND,,1300,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/bergmund-chair-cover-gunnared-medium-grey-90481052/
I-0224,FEJAN,,1450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/fejan-chair-outdoor-foldable-white-90255308/
I-0225,VIHALS,,1490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vihals-folding-chair-white-90592738/
I-0226,LÄKTARE,,1500,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/laektare-chair-cover-gunnared-medium-grey-50527995/
I-0227,SANDSBERG,,1550,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/sandsberg-chair-anthracite-remmarn-anthracite-50605257/
I-0228,VIHALS,,1950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vihals-chair-white-80592734/
I-0229,TÄRNÖ,,1950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/taernoe-chair-outdoor-foldable-black-light-brown-stained-00165128/
I-0230,JUSTINA,35x40x4cm,1996,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/justina-chair-pad-grey-s79503220/
I-0231,SUNDSÖ,,2250,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/sundsoe-chair-outdoor-orange-50528947/
I-0232,TEODORES,,2350,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/teodores-chair-black-00530622/
I-0233,TORPARÖ,,2450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/torparoe-chair-outdoor-foldable-white-90596374/
I-0234,ENSHOLM,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/ensholm-chair-green-outdoor-80563294/
I-0235,BUSLÄTT,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/buslaett-chair-grey-green-pine-70601135/
I-0236,SKÅLSTA,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-plastic-beige-tubular-metal-black-grey-s99612812/
I-0237,SKÅLSTA,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-plastic-black-tubular-metal-light-grey-beige-s59612814/
I-0238,SKÅLSTA,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-plastic-red-tubular-metal-black-grey-s89612817/
I-0239,HAUGA,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/hauga-chair-white-50579215/
I-0240,VIHALS,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vihals-chair-white-tibbleby-beige-grey-10592761/
I-0241,LÄCKÖ,,2950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/laeckoe-chair-outdoor-grey-10165774/
I-0242,FRÖSVI,,2990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/froesvi-folding-chair-brown-20534327/
I-0243,JUSTINA,35x40x4cm,2994,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/justina-chair-pad-natural-s59503240/
I-0244,URBAN,,3490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/urban-junior-chair-white-30165216/
I-0245,GRÖTÅN,,3750,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/groetan-chair-tibbleby-dark-beige-90610426/
I-0246,STEFAN,,3950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/stefan-chair-brown-black-80363426/
I-0247,FRÖSVI,,3990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/froesvi-folding-chair-white-knisa-light-grey-00534333/
I-0248,TORALD / SMÄLLEN,,4480,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/torald-smaellen-desk-and-chair-white-black-s39488575/
I-0249,TEODORES,,4700,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/teodores-chair-white-s79399836/
I-0250,SKÅLSTA,,4950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-oak-veneer-tubular-metal-light-grey-beige-s79612808/
I-0251,PINNTORP,,4950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/pinntorp-chair-light-brown-stained-20529477/
I-0252,PINNTORP,,4950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/pinntorp-chair-light-brown-stained-80590481/
I-0253,STEFAN,,4950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/stefan-chair-brown-black-knisa-grey-beige-40512089/
I-0254,KÄTTIL,,4990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/kaettil-chair-white-knisa-light-grey-50500340/
I-0255,KULLABERG,,4990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/kullaberg-swivel-chair-black-70325519/
I-0256,SKÅLSTA,,5450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-walnut-veneer-tubular-metal-black-grey-s49612824/
I-0257,SKÅLSTA,,5450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-knaebaeck-beige-tubular-metal-light-grey-beige-s59612828/
I-0258,SKÅLSTA,,5450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-knaebaeck-grey-green-tubular-metal-black-grey-s79612846/
I-0259,SKÅLSTA,,5450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-knaebaeck-beige-tubular-metal-black-grey-s99612831/
I-0260,NÄMMARÖ,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/naemmaroe-chair-with-armrests-outdoor-light-brown-stained-80511196/
I-0261,MÅNHULT,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/manhult-chair-black-hakebo-grey-green-10546873/
I-0262,LISABO,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/lisabo-chair-ash-tallmyra-white-black-50561041/
I-0263,NORDVIKEN,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/nordviken-chair-black-70369546/
I-0264,ÅLHULT,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/alhult-chair-black-bomstad-black-70600800/
I-0265,Näsinge,,5950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/naesinge-chair-white-tibbleby-beige-grey-90587505/
I-0266,SKÅLSTA,,6450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-rattan-tubular-metal-light-grey-beige-s09612821/
I-0267,SKÅLSTA,,6450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-knaebaeck-dark-grey-tubular-metal-light-grey-beige-s09612840/
I-0268,SKÅLSTA,,6450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/skalsta-chair-knaebaeck-dark-grey-tubular-metal-black-grey-s69612837/
I-0269,KRYLBO,,6450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/krylbo-chair-tonerud-blue-00566748/
I-0270,ODGER,,6950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/odger-chair-white-beige-40359997/
I-0271,LILLÅNÄS,,6950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/lillanaes-chair-chrome-plated-gunnared-dark-grey-00534762/
I-0272,DUVSKÄR,,6950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/duvskaer-chair-grey-outdoor-indoor-10555985/
I-0273,LÄKTARE,,6990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/laektare-conference-chair-birch-veneer-white-s89503192/
I-0274,FLINTAN,,6990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/flintan-office-chair-beige-50492203/
I-0275,TONSTAD,,7450,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tonstad-chair-off-white-fridtuna-light-beige-40594037/
I-0276,TOBIAS,,7950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tobias-chair-transparent-chrome-plated-60349672/
I-0277,ROSENTORP,,7950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/rosentorp-chair-black-60572671/
I-0278,BERGMUND,,8250,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/bergmund-chair-white-gunnared-medium-grey-s19384569/
I-0279,FLINTAN,,8490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/flintan-office-chair-with-armrests-black-s69424469/
I-0280,RÖNNINGE,,8950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/roenninge-chair-birch-80400754/
I-0281,VÄRMANSÖ,,8950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/vaermansoe-chair-outdoor-brown-60536391/
I-0282,TEODORES,,9400,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/teodores-chair-white-s99399840/
I-0283,LÄKTARE,,9490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/laektare-conference-chair-medium-grey-black-s29503265/
I-0284,TONSTAD,,9949,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tonstad-chair-fridtuna-light-beige-off-white-s19599659/
I-0285,TONSTAD,,9949,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tonstad-chair-fridtuna-light-beige-oak-effect-s79599656/
I-0286,LYCKAN,,9950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/lyckan-chair-birch-veneer-90569224/
I-0287,ROSENTORP,,9950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/rosentorp-chair-kilanda-light-beige-white-90614170/
I-0288,LÅNGFJÄLL,,11990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/langfjaell-conference-chair-gunnared-dark-grey-black-s99177575/
I-0289,LÅNGFJÄLL,,13490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/langfjaell-conference-chair-with-armrests-gunnared-dark-grey-white-s69252774/
I-0290,LÅNGFJÄLL,,13990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/langfjaell-conference-chair-gunnared-dark-grey-black-s19177640/
I-0291,TOSSBERG,,14950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/tossberg-chair-metal-black-gunnared-dark-grey-20582648/
I-0292,MÅRENÄS,,14950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/marenaes-chair-with-armrests-black-gunnared-beige-s09515127/
I-0293,MARKUS,,14990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/markus-office-chair-vissle-dark-grey-50261151/
I-0294,LÅNGFJÄLL,,15490,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/langfjaell-conference-chair-with-armrests-gunnared-beige-white-s89252792/
I-0295,BERGMUND,,16500,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/bergmund-chair-white-gunnared-medium-grey-s49481597/
I-0296,BALTSAR,,16950,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/baltsar-chair-black-30532139/
I-0297,STOCKHOLM 2025,,19990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/stockholm-2025-chair-red-50590944/
I-0298,GRÖNFJÄLL,,21990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/groenfjaell-office-chair-with-armrests-letafors-grey-black-90503474/
I-0299,DANDERYD,180x90cm,22990,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/danderyd-dining-table-black-30568736/
I-0300,BERGMUND,,33000,Chair,casual chair,IKEA,https://www.ikea.com/in/en/p/bergmund-chair-white-gunnared-medium-grey-s69481600/
I-0301,KNARREVIK,37x28cm,899,Table,casual table,IKEA,https://www.ikea.com/in/en/p/knarrevik-bedside-table-black-80576319/
I-0302,NODELAND,37x39cm,1290,Table,casual table,IKEA,https://www.ikea.com/in/en/p/nodeland-bedside-table-black-brown-00494370/
I-0303,LINNMON,100x60cm,1490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/linnmon-table-top-white-00361756/
I-0304,FEJAN,50x44cm,1690,Table,casual table,IKEA,https://www.ikea.com/in/en/p/fejan-table-outdoor-grey-10531999/
I-0305,GURSKEN,39x30cm,1790,Table,casual table,IKEA,https://www.ikea.com/in/en/p/gursken-bedside-table-light-beige-90503290/
I-0306,TORALD,65x40cm,1990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/torald-desk-white-70493956/
I-0307,VITTSJÖ,35x65cm,1990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vittsjoe-laptop-stand-black-brown-glass-80250250/
I-0308,TROTTEN,120x70cm,1990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-table-top-white-50474789/
I-0309,TROTTEN,120x60cm,1990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-table-top-white-40487792/
I-0310,PÅHL,64x60cm,2000,Table,casual table,IKEA,https://www.ikea.com/in/en/p/pahl-desk-top-shelf-white-90519502/
I-0311,MAMMUT,77x55cm,2490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/mammut-childrens-table-in-outdoor-white-70365176/
I-0312,LAGKAPTEN,120x60cm,2490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-table-top-white-30460665/
I-0313,BJÖRKÅSEN,,2690,Table,casual table,IKEA,https://www.ikea.com/in/en/p/bjoerkasen-laptop-stand-beige-10476479/
I-0314,GUNDE,67x67cm,2990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/gunde-folding-table-black-70546894/
I-0315,GRÅFJÄLLET,45x36x59cm,2990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/grafjaellet-bedside-table-anthracite-40570220/
I-0316,TÄRNÖ,55x54cm,2990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/taernoe-table-outdoor-black-light-brown-stained-80165129/
I-0317,MUSKEN,45x58cm,2990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/musken-bedside-table-brown-30378680/
I-0318,VIHALS,37x37cm,2990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vihals-bedside-table-white-60488738/
I-0319,LINNMON / ADILS,100x60cm,3490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/linnmon-adils-table-white-s09246408/
I-0320,LINNMON / SPÄND,100x60cm,3490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/linnmon-spaend-desk-white-s49563866/
I-0321,SANDSBERG,110x67cm,3990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/sandsberg-table-black-s09420394/
I-0322,VITTSJÖ,100x36cm,3990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vittsjoe-laptop-table-black-brown-glass-60221353/
I-0323,SONGESAND,42x40cm,3990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/songesand-bedside-table-brown-90367443/
I-0324,GUNDE / GUNDE,67x67cm,4388,Table,casual table,IKEA,https://www.ikea.com/in/en/p/gunde-gunde-table-and-2-folding-chairs-folding-black-black-s09564603/
I-0325,LAGKAPTEN / ADILS,120x60cm,4490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-adils-desk-white-s09416759/
I-0326,LINNMON / OLOV,100x60cm,4490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/linnmon-olov-desk-white-s99416199/
I-0327,LÄCKÖ,,4490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/laeckoe-table-outdoor-grey-60165776/
I-0328,PÅHL,96x58cm,4900,Table,casual table,IKEA,https://www.ikea.com/in/en/p/pahl-desk-white-s19245106/
I-0329,PÅHL,96x58cm,4900,Table,casual table,IKEA,https://www.ikea.com/in/en/p/pahl-desk-white-turquoise-s69437476/
I-0330,MICKE,73x50cm,4990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/micke-desk-black-brown-20354279/
I-0331,VIHALS,74x74cm,4990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vihals-table-white-white-s29578519/
I-0332,RESÖ,,4990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/resoe-childrens-picnic-table-light-brown-stained-50228326/
I-0333,SUNDSÖ,65x65cm,4990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/sundsoe-table-dark-blue-outdoor-20582587/
I-0334,SANDSBERG,67x67cm,5190,Table,casual table,IKEA,https://www.ikea.com/in/en/p/sandsberg-table-and-2-chairs-black-black-black-s69608883/
I-0335,BRIMNES,70x42cm,5390,Table,casual table,IKEA,https://www.ikea.com/in/en/p/brimnes-dressing-table-white-90355421/
I-0336,LAGKAPTEN / ADILS,140x60cm,5490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-adils-desk-white-anthracite-white-s79508425/
I-0337,LAGKAPTEN / SPÄND,140x60cm,5490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-spaend-desk-white-anthracite-s09563689/
I-0338,VIHALS,125x74cm,5990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vihals-table-white-white-s69578517/
I-0339,TROTTEN,120x60cm,5990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-desk-white-anthracite-s89429545/
I-0340,NORBERG,74x60cm,5990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/norberg-wall-mounted-drop-leaf-table-white-90365793/
I-0341,VIHALS,,5990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vihals-table-white-white-s29589971/
I-0342,LAGKAPTEN / OLOV,140x60cm,5990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-olov-desk-black-brown-black-s79417487/
I-0343,SANDSBERG,67x67cm,6590,Table,casual table,IKEA,https://www.ikea.com/in/en/p/sandsberg-table-and-2-chairs-black-black-remmarn-dark-blue-dark-blue-s79608806/
I-0344,BOLLSIDAN,68x36cm,6990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/bollsidan-laptop-stand-white-60557802/
I-0345,TROTTEN,120x70cm,6990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-desk-beige-anthracite-s89429569/
I-0346,KALLAX,111x39cm,6990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/kallax-desk-white-40582440/
I-0347,SANDSBERG,110x67cm,7390,Table,casual table,IKEA,https://www.ikea.com/in/en/p/sandsberg-table-and-4-chairs-black-black-black-s49608799/
I-0348,LAGKAPTEN / SPÄND,140x60cm,7490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-spaend-desk-white-anthracite-s89563666/
I-0349,MICKE,142x50cm,7990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/micke-desk-white-40354278/
I-0350,RELATERA,90x60cm,7990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/relatera-desk-white-s79560084/
I-0351,PIPLÄRKA,80x63cm,7990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/piplaerka-desk-tiltable-20528500/
I-0352,HAUGA,100x45cm,7990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/hauga-desk-beige-30477675/
I-0353,NÄMMARÖ,108x37cm,7990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/naemmaroe-folding-table-light-brown-stained-70586700/
I-0354,TROTTEN,140x80cm,8990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-desk-beige-white-s79434260/
I-0355,MITTPLAN,80x60cm,8990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/mittplan-desk-white-50549431/
I-0356,RELATERA,117x60cm,8990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/relatera-desk-white-s99560083/
I-0357,LAGKAPTEN / MITTBACK,140x60cm,9490,Table,casual table,IKEA,https://www.ikea.com/in/en/p/lagkapten-mittback-desk-white-anthracite-birch-s19508485/
I-0358,MICKE,105x50cm,9990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/micke-desk-white-80354276/
I-0359,HUVUDSPELARE,140x80cm,9990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/huvudspelare-gaming-desk-beige-90540626/
I-0360,TROTTEN,160x80cm,9990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/trotten-desk-white-s59429561/
I-0361,VIHALS,180x74cm,9990,Table,casual table,IKEA,https://www.ikea.com/in/en/p/vihals-extendable-table-green-10592756/
